date,average_price ,total_volume,type,year,geography
2018/1/7,1.83,41573,organic,2018,Chicago
2018/1/7,0.91,303593,conventional,2018,Cincinnati/Dayton
2018/1/7,1.71,13142,organic,2018,Cincinnati/Dayton
2018/1/7,0.84,256758,conventional,2018,Columbus
2018/1/7,1.15,12589,organic,2018,Columbus
2018/1/7,0.92,1140210,conventional,2018,Dallas/Ft. Worth
2018/1/7,1.45,21287,organic,2018,Dallas/Ft. Worth
2018/1/7,1.01,963850,conventional,2018,Denver
2018/1/7,1.38,39706,organic,2018,Denver
2018/1/7,0.92,512143,conventional,2018,Detroit
2018/1/7,1.22,23120,organic,2018,Detroit
2018/1/7,1.35,169476,conventional,2018,Grand Rapids
2018/1/7,1.25,11449,organic,2018,Grand Rapids
2018/1/7,1.33,257281,conventional,2018,Harrisburg/Scranton
2018/1/7,1.51,21095,organic,2018,Harrisburg/Scranton
2018/1/7,1.52,283679,conventional,2018,Hartford/Springfield
2018/1/7,2.03,15205,organic,2018,Hartford/Springfield
2018/1/7,0.8,1390617,conventional,2018,Houston
2018/1/7,1.38,30428,organic,2018,Houston
2018/1/7,0.95,241296,conventional,2018,Indianapolis
2018/1/7,1.46,9885,organic,2018,Indianapolis
2018/1/7,1.2,197919,conventional,2018,Jacksonville
2018/1/7,1.43,2989,organic,2018,Jacksonville
2018/1/7,1.05,345809,conventional,2018,Las Vegas
2018/1/7,1.73,10293,organic,2018,Las Vegas
2018/1/7,1.04,2725856,conventional,2018,Los Angeles
2018/1/7,1.8,87517,organic,2018,Los Angeles
2018/1/7,1,118959,conventional,2018,Louisville
2018/1/7,1.38,4622,organic,2018,Louisville
2018/1/7,1.22,746903,conventional,2018,Miami/Ft. Lauderdale
2018/1/7,1.47,7496,organic,2018,Miami/Ft. Lauderdale
2018/1/7,0.85,303963,conventional,2018,Nashville
2018/1/7,1.57,7701,organic,2018,Nashville
2018/1/7,1.15,295941,conventional,2018,New Orleans/Mobile
2018/1/7,1.43,6860,organic,2018,New Orleans/Mobile
2018/1/7,1.67,1287480,conventional,2018,New York
2018/1/7,1.97,82638,organic,2018,New York
2018/1/7,1.19,430766,conventional,2018,Orlando
2018/1/7,1.56,7074,organic,2018,Orlando
2018/1/7,1.56,408203,conventional,2018,Philadelphia
2018/1/7,1.69,27972,organic,2018,Philadelphia
2018/1/7,0.89,1025313,conventional,2018,Phoenix/Tucson
2018/1/7,1.76,16926,organic,2018,Phoenix/Tucson
2018/1/7,1.3,110930,conventional,2018,Pittsburgh
2018/1/7,1.38,13878,organic,2018,Pittsburgh
2018/1/7,1.22,567488,conventional,2018,Portland
2018/1/7,1.59,27296,organic,2018,Portland
2018/1/7,1.3,317210,conventional,2018,Raleigh/Greensboro
2018/1/7,1.02,48277,organic,2018,Raleigh/Greensboro
2018/1/7,1.03,300235,conventional,2018,Richmond/Norfolk
2018/1/7,1.18,24635,organic,2018,Richmond/Norfolk
2018/1/7,1.35,465108,conventional,2018,Sacramento
2018/1/7,2.18,6512,organic,2018,Sacramento
2018/1/7,1.18,464721,conventional,2018,San Diego
2018/1/7,2.06,16747,organic,2018,San Diego
2018/1/7,1.46,818086,conventional,2018,San Francisco
2018/1/7,2.3,20151,organic,2018,San Francisco
2018/1/7,1.43,474305,conventional,2018,Seattle
2018/1/7,1.26,98765,organic,2018,Seattle
2018/1/7,1.18,85028,conventional,2018,Spokane
2018/1/7,1.74,3789,organic,2018,Spokane
2018/1/7,1.34,171870,conventional,2018,St. Louis
2018/1/7,1.49,11148,organic,2018,St. Louis
2018/1/7,1.21,68938,conventional,2018,Syracuse
2018/1/7,1.25,4764,organic,2018,Syracuse
2018/1/7,1.2,484008,conventional,2018,Tampa
2018/1/7,1.51,7371,organic,2018,Tampa
2018/1/14,1.42,95246,conventional,2018,Albany
2018/1/14,1.47,4141,organic,2018,Albany
2018/1/14,1.1,670766,conventional,2018,Atlanta
2018/1/14,1.56,16152,organic,2018,Atlanta
2018/1/14,1.49,799727,conventional,2018,Baltimore
2018/1/14,1.39,66149,organic,2018,Baltimore
2018/1/14,1.15,111113,conventional,2018,Boise
2018/1/14,1.81,2130,organic,2018,Boise
2018/1/14,1.49,533150,conventional,2018,Boston
2018/1/14,1.73,29468,organic,2018,Boston
2018/1/14,1.32,159071,conventional,2018,Buffalo/Rochester
2018/1/14,1.19,10865,organic,2018,Buffalo/Rochester
2018/1/14,1.38,251261,conventional,2018,Charlotte
2018/1/14,1.45,19522,organic,2018,Charlotte
2018/1/14,1.64,762998,conventional,2018,Chicago
2018/1/14,1.79,44956,organic,2018,Chicago
2018/1/14,1.15,243366,conventional,2018,Cincinnati/Dayton
2018/1/14,1.71,19434,organic,2018,Cincinnati/Dayton
2018/1/14,1.07,194619,conventional,2018,Columbus
2018/1/14,1.3,10424,organic,2018,Columbus
2018/1/14,0.93,1333181,conventional,2018,Dallas/Ft. Worth
2018/1/14,1.54,25629,organic,2018,Dallas/Ft. Worth
2018/1/14,1.1,1003142,conventional,2018,Denver
2018/1/14,1.53,36502,organic,2018,Denver
2018/1/14,1.18,369628,conventional,2018,Detroit
2018/1/14,1.32,20637,organic,2018,Detroit
2018/1/14,1.63,132717,conventional,2018,Grand Rapids
2018/1/14,1.32,10308,organic,2018,Grand Rapids
2018/1/14,1.25,277617,conventional,2018,Harrisburg/Scranton
2018/1/14,1.45,23827,organic,2018,Harrisburg/Scranton
2018/1/14,1.53,289124,conventional,2018,Hartford/Springfield
2018/1/14,2.02,14449,organic,2018,Hartford/Springfield
2018/1/14,0.95,1316347,conventional,2018,Houston
2018/1/14,1.49,35523,organic,2018,Houston
2018/1/14,1.2,188231,conventional,2018,Indianapolis
2018/1/14,1.46,13651,organic,2018,Indianapolis
2018/1/14,1.41,182390,conventional,2018,Jacksonville
2018/1/14,1.57,2809,organic,2018,Jacksonville
2018/1/14,1.16,322932,conventional,2018,Las Vegas
2018/1/14,1.98,9884,organic,2018,Las Vegas
2018/1/14,1.28,2409160,conventional,2018,Los Angeles
2018/1/14,1.68,106625,organic,2018,Los Angeles
2018/1/14,1.15,121813,conventional,2018,Louisville
2018/1/14,1.54,3738,organic,2018,Louisville
2018/1/14,1.46,617912,conventional,2018,Miami/Ft. Lauderdale
2018/1/14,1.44,7958,organic,2018,Miami/Ft. Lauderdale
2018/1/14,1.04,291321,conventional,2018,Nashville
2018/1/14,1.58,7619,organic,2018,Nashville
2018/1/14,1.15,290572,conventional,2018,New Orleans/Mobile
2018/1/14,1.42,7131,organic,2018,New Orleans/Mobile
2018/1/14,1.67,1294150,conventional,2018,New York
2018/1/14,1.91,86632,organic,2018,New York
2018/1/14,1.4,387588,conventional,2018,Orlando
2018/1/14,1.55,6660,organic,2018,Orlando
2018/1/14,1.5,419189,conventional,2018,Philadelphia
2018/1/14,1.63,30340,organic,2018,Philadelphia
2018/1/14,0.81,1354913,conventional,2018,Phoenix/Tucson
2018/1/14,1.77,13514,organic,2018,Phoenix/Tucson
2018/1/14,1.3,117484,conventional,2018,Pittsburgh
2018/1/14,1.39,13344,organic,2018,Pittsburgh
2018/1/14,1.06,747864,conventional,2018,Portland
2018/1/14,1.82,20965,organic,2018,Portland
2018/1/14,1.29,360772,conventional,2018,Raleigh/Greensboro
2018/1/14,1.53,23359,organic,2018,Raleigh/Greensboro
2018/1/14,1.19,311186,conventional,2018,Richmond/Norfolk
2018/1/14,1.33,18253,organic,2018,Richmond/Norfolk
2018/1/14,1.31,504269,conventional,2018,Sacramento
2018/1/14,1.6,9940,organic,2018,Sacramento
2018/1/14,1.41,439652,conventional,2018,San Diego
2018/1/14,1.81,21770,organic,2018,San Diego
2018/1/14,1.21,1117377,conventional,2018,San Francisco
2018/1/14,1.32,37348,organic,2018,San Francisco
2018/1/14,1.26,709903,conventional,2018,Seattle
2018/1/14,2.03,36228,organic,2018,Seattle
2018/1/14,1.2,102538,conventional,2018,Spokane
2018/1/14,1.85,4413,organic,2018,Spokane
2018/1/14,1.36,171192,conventional,2018,St. Louis
2018/1/14,1.97,8139,organic,2018,St. Louis
2018/1/14,1.31,79368,conventional,2018,Syracuse
2018/1/14,1.25,4343,organic,2018,Syracuse
2018/1/14,1.41,446630,conventional,2018,Tampa
2018/1/14,1.53,7238,organic,2018,Tampa
2018/1/21,1.69,135196,conventional,2018,Albany
2018/1/21,1.54,3347,organic,2018,Albany
2018/1/21,1.1,639421,conventional,2018,Atlanta
2018/1/21,1.64,18555,organic,2018,Atlanta
2018/1/21,1.18,1102213,conventional,2018,Baltimore
2018/1/21,1.66,38098,organic,2018,Baltimore
2018/1/21,1.25,88728,conventional,2018,Boise
2018/1/21,1.81,2446,organic,2018,Boise
2018/1/21,1.12,999783,conventional,2018,Boston
2018/1/21,1.82,26705,organic,2018,Boston
2018/1/21,1.29,161887,conventional,2018,Buffalo/Rochester
2018/1/21,1.23,7289,organic,2018,Buffalo/Rochester
2018/1/21,1.11,331325,conventional,2018,Charlotte
2018/1/21,1.62,12423,organic,2018,Charlotte
2018/1/21,1.42,951648,conventional,2018,Chicago
2018/1/21,1.82,36689,organic,2018,Chicago
2018/1/21,0.89,321809,conventional,2018,Cincinnati/Dayton
2018/1/21,1.6,18364,organic,2018,Cincinnati/Dayton
2018/1/21,0.99,214353,conventional,2018,Columbus
2018/1/21,1.5,8978,organic,2018,Columbus
2018/1/21,0.85,1437239,conventional,2018,Dallas/Ft. Worth
2018/1/21,1.5,24033,organic,2018,Dallas/Ft. Worth
2018/1/21,1.16,872673,conventional,2018,Denver
2018/1/21,1.55,30143,organic,2018,Denver
2018/1/21,0.96,570162,conventional,2018,Detroit
2018/1/21,1.41,22121,organic,2018,Detroit
2018/1/21,1.01,349565,conventional,2018,Grand Rapids
2018/1/21,1.31,8567,organic,2018,Grand Rapids
2018/1/21,1.14,345437,conventional,2018,Harrisburg/Scranton
2018/1/21,1.59,15829,organic,2018,Harrisburg/Scranton
2018/1/21,1.18,474555,conventional,2018,Hartford/Springfield
2018/1/21,2.12,12309,organic,2018,Hartford/Springfield
2018/1/21,0.78,1584417,conventional,2018,Houston
2018/1/21,1.41,32723,organic,2018,Houston
2018/1/21,1.03,233732,conventional,2018,Indianapolis
2018/1/21,1.48,9495,organic,2018,Indianapolis
2018/1/21,1.14,231285,conventional,2018,Jacksonville
2018/1/21,1.77,3510,organic,2018,Jacksonville
2018/1/21,1.05,364155,conventional,2018,Las Vegas
2018/1/21,1.91,7492,organic,2018,Las Vegas
2018/1/21,1.15,2653023,conventional,2018,Los Angeles
2018/1/21,1.75,94442,organic,2018,Los Angeles
2018/1/21,1.07,119167,conventional,2018,Louisville
2018/1/21,1.6,4170,organic,2018,Louisville
2018/1/21,1.19,825836,conventional,2018,Miami/Ft. Lauderdale
2018/1/21,1.46,7557,organic,2018,Miami/Ft. Lauderdale
2018/1/21,1,273474,conventional,2018,Nashville
2018/1/21,1.68,8546,organic,2018,Nashville
2018/1/21,1.04,310587,conventional,2018,New Orleans/Mobile
2018/1/21,1.42,5509,organic,2018,New Orleans/Mobile
2018/1/21,1.27,2135243,conventional,2018,New York
2018/1/21,1.91,71761,organic,2018,New York
2018/1/21,1.16,482905,conventional,2018,Orlando
2018/1/21,1.53,6994,organic,2018,Orlando
2018/1/21,1.32,527860,conventional,2018,Philadelphia
2018/1/21,1.73,23116,organic,2018,Philadelphia
2018/1/21,0.78,1315330,conventional,2018,Phoenix/Tucson
2018/1/21,1.78,12113,organic,2018,Phoenix/Tucson
2018/1/21,1.01,183347,conventional,2018,Pittsburgh
2018/1/21,1.47,7834,organic,2018,Pittsburgh
2018/1/21,1.17,608159,conventional,2018,Portland
2018/1/21,1.8,25109,organic,2018,Portland
2018/1/21,1.12,407825,conventional,2018,Raleigh/Greensboro
2018/1/21,1.86,14627,organic,2018,Raleigh/Greensboro
2018/1/21,1.12,322273,conventional,2018,Richmond/Norfolk
2018/1/21,1.58,12458,organic,2018,Richmond/Norfolk
2018/1/21,1.15,591211,conventional,2018,Sacramento
2018/1/21,1.62,8933,organic,2018,Sacramento
2018/1/21,1.26,460709,conventional,2018,San Diego
2018/1/21,1.95,18676,organic,2018,San Diego
2018/1/21,1.01,1301933,conventional,2018,San Francisco
2018/1/21,1.36,27919,organic,2018,San Francisco
2018/1/21,1.31,600670,conventional,2018,Seattle
2018/1/21,2.02,33987,organic,2018,Seattle
2018/1/21,1.07,105005,conventional,2018,Spokane
2018/1/21,1.76,4532,organic,2018,Spokane
2018/1/21,1.05,257250,conventional,2018,St. Louis
2018/1/21,1.77,6888,organic,2018,St. Louis
2018/1/21,1.45,84995,conventional,2018,Syracuse
2018/1/21,1.27,3160,organic,2018,Syracuse
2018/1/21,1.17,577173,conventional,2018,Tampa
2018/1/21,1.52,6871,organic,2018,Tampa
2018/1/28,1.57,93625,conventional,2018,Albany
2018/1/28,1.32,6988,organic,2018,Albany
2018/1/28,1.08,559460,conventional,2018,Atlanta
2018/1/28,1.67,14446,organic,2018,Atlanta
2018/1/28,1.12,1152539,conventional,2018,Baltimore
2018/1/28,1.55,44059,organic,2018,Baltimore
2018/1/28,1.12,105025,conventional,2018,Boise
2018/1/28,1.78,2420,organic,2018,Boise
2018/1/28,1.22,800274,conventional,2018,Boston
2018/1/28,1.72,30846,organic,2018,Boston
2018/1/28,1.27,158638,conventional,2018,Buffalo/Rochester
2018/1/28,1.17,13406,organic,2018,Buffalo/Rochester
2018/1/28,1.37,247893,conventional,2018,Charlotte
2018/1/28,1.76,12433,organic,2018,Charlotte
2018/1/28,1.36,947968,conventional,2018,Chicago
2018/1/28,1.72,40771,organic,2018,Chicago
2018/1/28,0.92,281913,conventional,2018,Cincinnati/Dayton
2018/1/28,1.51,15027,organic,2018,Cincinnati/Dayton
2018/1/28,1.03,187523,conventional,2018,Columbus
2018/1/28,1.43,7669,organic,2018,Columbus
2018/1/28,0.82,1433095,conventional,2018,Dallas/Ft. Worth
2018/1/28,1.45,26069,organic,2018,Dallas/Ft. Worth
2018/1/28,1.15,773218,conventional,2018,Denver
2018/1/28,1.51,27514,organic,2018,Denver
2018/1/28,1.14,367456,conventional,2018,Detroit
2018/1/28,1.29,20073,organic,2018,Detroit
2018/1/28,1.55,162675,conventional,2018,Grand Rapids
2018/1/28,1.26,8252,organic,2018,Grand Rapids
2018/1/28,1.15,299069,conventional,2018,Harrisburg/Scranton
2018/1/28,1.49,21850,organic,2018,Harrisburg/Scranton
2018/1/28,1.18,432600,conventional,2018,Hartford/Springfield
2018/1/28,1.9,18974,organic,2018,Hartford/Springfield
2018/1/28,0.71,1647858,conventional,2018,Houston
2018/1/28,1.45,26854,organic,2018,Houston
2018/1/28,0.92,265600,conventional,2018,Indianapolis
2018/1/28,1.4,8936,organic,2018,Indianapolis
2018/1/28,1.33,188557,conventional,2018,Jacksonville
2018/1/28,2.01,5704,organic,2018,Jacksonville
2018/1/28,1.04,348153,conventional,2018,Las Vegas
2018/1/28,1.78,8672,organic,2018,Las Vegas
2018/1/28,1.08,2893718,conventional,2018,Los Angeles
2018/1/28,1.73,97026,organic,2018,Los Angeles
2018/1/28,1.18,96547,conventional,2018,Louisville
2018/1/28,1.48,3246,organic,2018,Louisville
2018/1/28,1.4,661212,conventional,2018,Miami/Ft. Lauderdale
2018/1/28,1.43,7884,organic,2018,Miami/Ft. Lauderdale
2018/1/28,1.08,221274,conventional,2018,Nashville
2018/1/28,1.63,6610,organic,2018,Nashville
2018/1/28,1.08,314915,conventional,2018,New Orleans/Mobile
2018/1/28,1.43,8245,organic,2018,New Orleans/Mobile
2018/1/28,1.2,2278729,conventional,2018,New York
2018/1/28,1.75,96380,organic,2018,New York
2018/1/28,1.35,414781,conventional,2018,Orlando
2018/1/28,1.67,8403,organic,2018,Orlando
2018/1/28,1.23,537884,conventional,2018,Philadelphia
2018/1/28,1.61,28257,organic,2018,Philadelphia
2018/1/28,0.68,1592137,conventional,2018,Phoenix/Tucson
2018/1/28,1.69,13126,organic,2018,Phoenix/Tucson
2018/1/28,1.23,119606,conventional,2018,Pittsburgh
2018/1/28,1.38,13137,organic,2018,Pittsburgh
2018/1/28,1.34,486680,conventional,2018,Portland
2018/1/28,1.8,21678,organic,2018,Portland
2018/1/28,1.34,322349,conventional,2018,Raleigh/Greensboro
2018/1/28,1.9,13996,organic,2018,Raleigh/Greensboro
2018/1/28,1.21,267306,conventional,2018,Richmond/Norfolk
2018/1/28,1.44,15002,organic,2018,Richmond/Norfolk
2018/1/28,1.32,468915,conventional,2018,Sacramento
2018/1/28,1.99,7632,organic,2018,Sacramento
2018/1/28,1.07,566135,conventional,2018,San Diego
2018/1/28,1.91,17579,organic,2018,San Diego
2018/1/28,1.38,821352,conventional,2018,San Francisco
2018/1/28,2.27,20326,organic,2018,San Francisco
2018/1/28,1.34,548587,conventional,2018,Seattle
2018/1/28,1.99,35988,organic,2018,Seattle
2018/1/28,1.16,88198,conventional,2018,Spokane
2018/1/28,1.7,4301,organic,2018,Spokane
2018/1/28,1.24,208484,conventional,2018,St. Louis
2018/1/28,1.76,6297,organic,2018,St. Louis
2018/1/28,1.34,73320,conventional,2018,Syracuse
2018/1/28,1.19,6394,organic,2018,Syracuse
2018/1/28,1.36,461179,conventional,2018,Tampa
2018/1/28,1.61,7696,organic,2018,Tampa
2018/2/4,1.03,216738,conventional,2018,Albany
2018/2/4,1.52,4125,organic,2018,Albany
2018/2/4,0.86,957792,conventional,2018,Atlanta
2018/2/4,1.62,11900,organic,2018,Atlanta
2018/2/4,1.12,1225103,conventional,2018,Baltimore
2018/2/4,1.59,41616,organic,2018,Baltimore
2018/2/4,1.07,128702,conventional,2018,Boise
2018/2/4,1.8,2595,organic,2018,Boise
2018/2/4,1.39,725934,conventional,2018,Boston
2018/2/4,1.83,28934,organic,2018,Boston
2018/2/4,1.32,188654,conventional,2018,Buffalo/Rochester
2018/2/4,1.18,14308,organic,2018,Buffalo/Rochester
2018/2/4,0.99,411161,conventional,2018,Charlotte
2018/2/4,1.89,13274,organic,2018,Charlotte
2018/2/4,0.88,1802646,conventional,2018,Chicago
2018/2/4,1.62,46957,organic,2018,Chicago
2018/2/4,0.76,380215,conventional,2018,Cincinnati/Dayton
2018/2/4,1.69,11196,organic,2018,Cincinnati/Dayton
2018/2/4,0.73,333398,conventional,2018,Columbus
2018/2/4,1.47,7422,organic,2018,Columbus
2018/2/4,0.67,1885401,conventional,2018,Dallas/Ft. Worth
2018/2/4,1.37,28070,organic,2018,Dallas/Ft. Worth
2018/2/4,0.87,1381529,conventional,2018,Denver
2018/2/4,1.51,16459,organic,2018,Denver
2018/2/4,0.67,880540,conventional,2018,Detroit
2018/2/4,1.32,17542,organic,2018,Detroit
2018/2/4,0.88,408922,conventional,2018,Grand Rapids
2018/2/4,1.21,8320,organic,2018,Grand Rapids
2018/2/4,1.16,395673,conventional,2018,Harrisburg/Scranton
2018/2/4,1.5,21056,organic,2018,Harrisburg/Scranton
2018/2/4,1.38,427951,conventional,2018,Hartford/Springfield
2018/2/4,1.94,17405,organic,2018,Hartford/Springfield
2018/2/4,0.56,2381743,conventional,2018,Houston
2018/2/4,1.43,27155,organic,2018,Houston
2018/2/4,0.79,335442,conventional,2018,Indianapolis
2018/2/4,1.36,9773,organic,2018,Indianapolis
2018/2/4,0.96,365637,conventional,2018,Jacksonville
2018/2/4,1.62,2838,organic,2018,Jacksonville
2018/2/4,0.88,512983,conventional,2018,Las Vegas
2018/2/4,1.79,9503,organic,2018,Las Vegas
2018/2/4,0.73,5070581,conventional,2018,Los Angeles
2018/2/4,1.6,100275,organic,2018,Los Angeles
2018/2/4,0.84,169829,conventional,2018,Louisville
2018/2/4,1.48,3002,organic,2018,Louisville
2018/2/4,0.98,1310672,conventional,2018,Miami/Ft. Lauderdale
2018/2/4,1.5,9193,organic,2018,Miami/Ft. Lauderdale
2018/2/4,0.8,391780,conventional,2018,Nashville
2018/2/4,1.58,5109,organic,2018,Nashville
2018/2/4,0.76,521184,conventional,2018,New Orleans/Mobile
2018/2/4,1.35,8345,organic,2018,New Orleans/Mobile
2018/2/4,1.28,2959541,conventional,2018,New York
2018/2/4,1.83,93204,organic,2018,New York
2018/2/4,0.99,759532,conventional,2018,Orlando
2018/2/4,1.36,7765,organic,2018,Orlando
2018/2/4,1.12,819224,conventional,2018,Philadelphia
2018/2/4,1.63,27036,organic,2018,Philadelphia
2018/2/4,0.59,1998260,conventional,2018,Phoenix/Tucson
2018/2/4,1.62,14456,organic,2018,Phoenix/Tucson
2018/2/4,0.98,202604,conventional,2018,Pittsburgh
2018/2/4,1.4,11078,organic,2018,Pittsburgh
2018/2/4,0.88,1051039,conventional,2018,Portland
2018/2/4,1.46,35123,organic,2018,Portland
2018/2/4,0.97,525075,conventional,2018,Raleigh/Greensboro
2018/2/4,2.25,14636,organic,2018,Raleigh/Greensboro
2018/2/4,0.86,469094,conventional,2018,Richmond/Norfolk
2018/2/4,1.41,16592,organic,2018,Richmond/Norfolk
2018/2/4,0.86,862337,conventional,2018,Sacramento
2018/2/4,1.5,8713,organic,2018,Sacramento
2018/2/4,0.88,858102,conventional,2018,San Diego
2018/2/4,1.81,17455,organic,2018,San Diego
2018/2/4,0.84,1706251,conventional,2018,San Francisco
2018/2/4,1.34,28070,organic,2018,San Francisco
2018/2/4,1.04,909128,conventional,2018,Seattle
2018/2/4,1.14,124660,organic,2018,Seattle
2018/2/4,0.98,141363,conventional,2018,Spokane
2018/2/4,1.7,4562,organic,2018,Spokane
2018/2/4,0.9,322674,conventional,2018,St. Louis
2018/2/4,1.69,6494,organic,2018,St. Louis
2018/2/4,1.15,113023,conventional,2018,Syracuse
2018/2/4,1.22,6294,organic,2018,Syracuse
2018/2/4,0.98,853643,conventional,2018,Tampa
2018/2/4,1.32,7364,organic,2018,Tampa
2018/2/11,1.45,121804,conventional,2018,Albany
2018/2/11,1.43,3818,organic,2018,Albany
2018/2/11,0.87,723928,conventional,2018,Atlanta
2018/2/11,1.55,14844,organic,2018,Atlanta
2018/2/11,1.41,900558,conventional,2018,Baltimore
2018/2/11,1.53,46356,organic,2018,Baltimore
